model,PINN
model_id,PINN2D_selected
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,3e-06
mu_mb,0.001
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,test
runs,1
run,42
seed,42
loss_type,PINN
rmse_total,0.11926165811327115
violation,13.93388057150682
violation_original_nonlinear,17.124348827951252
violation_rxn,34.137564225499936
violation_mb,0.11113343040257424
prediction_time_sec,0.00035392865538597107
